danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,edm,latin,pop,r&b,rap,rock,predicted_value
0.506,0.593,11.0,-8.476,0.0,0.0938,0.783,0.0,0.0822,0.481,103.31,177477.0,0,1,0,0,0,0,0.0
0.484,0.711,2.0,-7.784,1.0,0.0331,0.0183,0.173,0.0941,0.49,148.189,503067.0,0,0,0,0,0,1,1.0
0.607,0.649,11.0,-6.695,0.0,0.0362,0.0306,2.46e-05,0.174,0.505,102.996,247627.0,1,0,0,0,0,0,0.0
0.703,0.29,9.0,-14.551,1.0,0.112,0.407,8.82e-05,0.101,0.305,122.262,318960.0,0,0,1,0,0,0,0.0
0.574,0.728,1.0,-4.777,1.0,0.062,0.0161,1.42e-06,0.0851,0.266,125.047,214942.0,0,0,1,0,0,0,1.0
0.789,0.423,1.0,-10.736,0.0,0.0819,0.646,0.00814,0.0934,0.249,76.002,219320.0,0,0,0,1,0,0,0.0
0.252,0.973,10.0,-3.6,0.0,0.224,0.000228,0.472,0.99,0.347,159.054,475963.0,0,0,0,0,0,1,0.0
0.435,0.903,8.0,-4.638,0.0,0.14,0.0364,0.00241,0.115,0.446,159.984,195453.0,1,0,0,0,0,0,0.0
0.247,0.63,7.0,-6.615,1.0,0.0403,0.0444,0.00911,0.103,0.318,72.506,206720.0,0,0,0,0,1,0,0.0
0.699,0.883,5.0,-3.226,0.0,0.219,0.0288,0.0,0.817,0.499,127.961,211975.0,0,0,1,0,0,0,1.0
0.817,0.683,10.0,-6.59,1.0,0.139,0.214,8.62e-06,0.0798,0.815,119.053,188911.0,1,0,0,0,0,0,0.0
0.679,0.826,9.0,-6.151,0.0,0.0539,0.021,0.00113,0.093,0.49,121.99,200656.0,1,0,0,0,0,0,0.0
0.715,0.953,11.0,-4.468,0.0,0.105,0.000373,0.69,0.205,0.269,126.041,148571.0,1,0,0,0,0,0,0.0
0.833,0.791,1.0,-3.497,1.0,0.119,0.00292,0.0294,0.098,0.505,127.999,301231.0,1,0,0,0,0,0,0.0
0.574,0.612,0.0,-4.741,1.0,0.0781,0.357,0.0,0.158,0.368,136.046,231663.0,1,0,0,0,0,0,0.0
0.756,0.68,11.0,-8.558,0.0,0.0362,0.462,0.0145,0.0548,0.792,95.019,229263.0,0,1,0,0,0,0,0.0
0.362,0.592,7.0,-5.907,1.0,0.0305,0.013,2.17e-06,0.111,0.323,164.096,312728.0,0,1,0,0,0,0,0.0
0.467,0.757,2.0,-3.01,1.0,0.0517,0.0866,0.0,0.0742,0.383,131.993,254653.0,1,0,0,0,0,0,0.0
0.643,0.613,10.0,-6.297,0.0,0.0853,0.334,2.54e-05,0.144,0.52,153.853,159500.0,0,0,1,0,0,0,1.0
0.654,0.63,10.0,-4.644,1.0,0.0259,0.153,0.0,0.111,0.43,89.991,167693.0,0,1,0,0,0,0,1.0
0.747,0.62,6.0,-6.956,0.0,0.0608,0.177,0.0,0.0535,0.517,111.545,264400.0,0,0,0,1,0,0,0.0
0.837,0.803,10.0,-7.823,0.0,0.184,0.0862,0.00597,0.0723,0.0374,127.995,420907.0,1,0,0,0,0,0,0.0
0.607,0.708,9.0,-7.428,1.0,0.0539,0.377,0.0,0.294,0.551,97.005,163690.0,0,0,1,0,0,0,0.0
0.56,0.74,10.0,-3.873,0.0,0.372,0.0828,0.0,0.251,0.466,91.959,163293.0,0,0,0,0,1,0,0.0
0.528,0.511,3.0,-8.144,1.0,0.0324,0.126,0.0,0.101,0.351,100.1,209880.0,0,0,1,0,0,0,1.0
0.598,0.0647,2.0,-12.254,1.0,0.0913,0.655,0.0,0.115,0.339,132.853,161640.0,0,0,0,1,0,0,0.0
0.84,0.83,11.0,-5.217,0.0,0.148,0.0313,0.0551,0.073,0.695,124.988,207845.0,1,0,0,0,0,0,0.0
0.847,0.76,10.0,-6.417,0.0,0.0509,0.0243,0.0,0.0948,0.863,105.983,298302.0,0,0,0,1,0,0,0.0
0.51,0.71,1.0,-7.516,1.0,0.0874,0.442,0.00025,0.0783,0.511,119.951,206930.0,0,0,1,0,0,0,0.0
0.42,0.349,4.0,-19.701,0.0,0.0504,0.866,0.788,0.11,0.815,120.102,219160.0,0,0,0,1,0,0,0.0
0.673,0.915,0.0,-4.002,1.0,0.102,0.224,0.0,0.933,0.41,92.013,237508.0,0,1,0,0,0,0,1.0
0.543,0.483,2.0,-8.222,1.0,0.0697,0.285,2.6e-05,0.155,0.183,142.851,218587.0,0,0,1,0,0,0,1.0
0.612,0.657,4.0,-7.577,0.0,0.187,0.0788,0.0,0.24,0.149,172.0,193000.0,0,1,0,0,0,0,0.0
0.653,0.718,3.0,-5.232,0.0,0.213,0.00413,0.0,0.0537,0.216,82.034,202805.0,0,0,0,1,0,0,0.0
0.512,0.262,0.0,-16.875,1.0,0.0276,0.313,5.51e-06,0.456,0.357,108.381,243000.0,0,0,0,0,0,1,1.0
0.553,0.626,1.0,-6.711,1.0,0.0883,0.335,0.0,0.283,0.666,175.746,270480.0,0,0,0,0,1,0,0.0
0.766,0.33,8.0,-8.466,0.0,0.536,0.0814,0.000174,0.449,0.429,178.048,292360.0,0,0,0,0,1,0,0.0
0.548,0.653,5.0,-3.875,1.0,0.081,0.456,0.0,0.103,0.163,150.068,174853.0,0,0,0,1,0,0,0.0
0.502,0.699,6.0,-4.951,1.0,0.0389,0.0384,0.0,0.122,0.158,129.99,255280.0,1,0,0,0,0,0,0.0
0.755,0.522,2.0,-4.368,1.0,0.0575,0.533,0.0,0.0685,0.925,89.96,157560.0,0,0,1,0,0,0,1.0
0.46,0.8,1.0,-3.584,1.0,0.05,0.289,6.16e-06,0.121,0.553,102.46,220396.0,0,0,1,0,0,0,1.0
0.639,0.757,6.0,-6.202,1.0,0.0371,0.000206,0.56,0.2,0.213,128.01,199385.0,1,0,0,0,0,0,0.0
0.482,0.871,1.0,-8.871,0.0,0.103,0.000474,0.839,0.15,0.567,130.097,216073.0,1,0,0,0,0,0,0.0
0.466,0.869,3.0,-4.275,1.0,0.0529,0.0142,0.00241,0.115,0.185,126.113,187150.0,1,0,0,0,0,0,0.0
0.68,0.772,10.0,-5.995,1.0,0.0416,0.535,0.0153,0.147,0.376,105.005,244510.0,0,0,1,0,0,0,0.0
0.427,0.908,8.0,-5.399,1.0,0.165,0.00325,6.12e-05,0.0475,0.617,108.681,166653.0,0,0,0,0,0,1,0.0
0.813,0.787,8.0,-4.098,0.0,0.177,0.216,0.0,0.0602,0.451,130.065,199642.0,0,0,0,0,1,0,0.0
0.417,0.882,9.0,-5.314,1.0,0.0415,0.056,0.0171,0.107,0.259,136.269,246533.0,0,0,0,0,0,1,0.0
0.789,0.54,8.0,-7.258,1.0,0.25,0.00571,2.03e-05,0.113,0.0581,155.985,211035.0,0,0,0,1,0,0,1.0
0.547,0.795,8.0,-3.721,1.0,0.0489,0.145,0.0,0.11,0.723,118.118,186805.0,1,0,0,0,0,0,0.0
0.695,0.643,5.0,-5.081,0.0,0.0321,0.0325,0.000823,0.104,0.376,107.005,200760.0,1,0,0,0,0,0,0.0
0.782,0.808,2.0,-8.374,1.0,0.0291,0.0298,0.0,0.161,0.971,104.983,176592.0,0,0,0,0,0,1,0.0
0.671,0.388,8.0,-8.302,1.0,0.0632,0.041,0.000302,0.108,0.634,158.687,173748.0,0,0,1,0,0,0,0.0
0.441,0.931,7.0,-3.491,0.0,0.0624,3.53e-05,0.956,0.556,0.207,97.02,232947.0,0,0,1,0,0,0,0.0
0.621,0.481,11.0,-8.016,1.0,0.0371,0.0984,0.0,0.241,0.679,65.004,256133.0,0,0,0,1,0,0,0.0
0.609,0.799,9.0,-6.883,1.0,0.24,0.33,0.0,0.108,0.582,157.74,215509.0,0,0,0,0,1,0,0.0
0.486,0.706,5.0,-4.746,0.0,0.0435,0.239,0.0,0.138,0.375,172.006,154186.0,1,0,0,0,0,0,0.0
0.62,0.445,1.0,-17.154,0.0,0.382,0.00273,0.0145,0.333,0.587,202.134,248493.0,0,0,0,1,0,0,0.0
0.865,0.844,8.0,-4.946,1.0,0.311,0.0582,0.0,0.373,0.755,150.09,205120.0,0,0,0,0,1,0,0.0
0.681,0.534,3.0,-7.319,1.0,0.0325,0.364,0.0,0.0735,0.343,120.101,273533.0,0,0,0,1,0,0,0.0
0.469,0.833,4.0,-5.804,1.0,0.0314,0.00566,0.000419,0.314,0.886,131.185,264413.0,0,0,0,0,0,1,1.0
0.796,0.339,7.0,-11.581,1.0,0.204,0.344,1.78e-06,0.16,0.579,99.993,165850.0,0,0,0,1,0,0,0.0
0.641,0.78,9.0,-6.675,1.0,0.0351,0.0671,0.00181,0.0562,0.746,94.228,210480.0,0,0,0,0,0,1,0.0
0.628,0.481,1.0,-7.775,1.0,0.475,0.29,0.0,0.118,0.33,108.761,254370.0,0,0,0,1,0,0,0.0
0.865,0.516,7.0,-5.439,1.0,0.044,0.149,0.0,0.144,0.88,105.985,219493.0,0,0,0,0,1,0,1.0
0.912,0.553,1.0,-4.716,1.0,0.205,0.188,0.0,0.102,0.62,91.991,270467.0,0,0,0,0,1,0,1.0
0.678,0.812,8.0,-2.698,1.0,0.0407,0.0365,1.48e-06,0.0805,0.293,110.035,195475.0,0,1,0,0,0,0,0.0
0.815,0.856,1.0,-3.825,0.0,0.122,0.4,8.34e-05,0.244,0.872,91.995,151667.0,0,1,0,0,0,0,0.0
0.655,0.477,1.0,-9.616,0.0,0.0421,0.029,0.000221,0.0518,0.642,92.097,238013.0,0,0,0,1,0,0,0.0
0.645,0.594,0.0,-7.666,1.0,0.0418,0.0741,0.000831,0.068,0.32,103.029,145542.0,0,0,0,0,1,0,0.0
0.629,0.901,7.0,-3.715,1.0,0.36,0.378,0.0,0.296,0.543,177.162,235360.0,0,1,0,0,0,0,0.0
0.646,0.769,8.0,-5.467,1.0,0.0312,0.0197,0.0,0.142,0.739,127.026,202794.0,0,1,0,0,0,0,1.0
0.587,0.891,11.0,-3.381,1.0,0.0361,0.000261,0.00454,0.314,0.705,124.005,255573.0,0,0,0,0,0,1,0.0
0.936,0.474,1.0,-9.694,1.0,0.393,0.0213,0.0,0.111,0.168,129.999,166910.0,0,0,0,0,1,0,0.0
0.584,0.7,11.0,-4.275,1.0,0.0456,0.117,0.0,0.0939,0.438,124.944,202747.0,1,0,0,0,0,0,0.0
0.691,0.875,6.0,-4.573,0.0,0.035,0.0275,7.68e-05,0.0891,0.821,123.998,208267.0,0,0,1,0,0,0,1.0
0.552,0.651,4.0,-10.624,0.0,0.229,0.00494,0.0349,0.132,0.533,161.548,232533.0,0,0,0,0,0,1,1.0
0.693,0.67,5.0,-5.917,0.0,0.0518,0.0317,0.00195,0.0661,0.929,89.98,215907.0,0,0,1,0,0,0,0.0
0.59,0.785,10.0,-4.728,1.0,0.0341,0.0172,0.000215,0.114,0.674,141.18,223520.0,0,0,0,0,0,1,0.0
0.559,0.393,0.0,-11.095,1.0,0.0237,0.717,0.0,0.0532,0.669,90.105,274891.0,0,0,0,0,0,1,0.0
0.504,0.354,4.0,-11.3,1.0,0.0339,0.29,4.71e-06,0.157,0.292,140.87,303587.0,0,0,0,0,0,1,1.0
0.773,0.699,10.0,-5.133,0.0,0.0591,0.015,0.0,0.14,0.607,112.485,193839.0,1,0,0,0,0,0,1.0
0.507,0.665,0.0,-7.598,1.0,0.0474,0.0144,0.0,0.0759,0.4,126.879,213338.0,1,0,0,0,0,0,0.0
0.563,0.751,6.0,-4.325,1.0,0.317,0.0141,0.0,0.636,0.487,85.789,324307.0,0,0,0,1,0,0,1.0
0.608,0.688,5.0,-7.655,0.0,0.0296,0.134,0.206,0.0951,0.749,114.414,334240.0,0,0,0,0,0,1,0.0
0.65,0.888,7.0,-5.089,1.0,0.322,0.659,4.48e-05,0.105,0.34,91.955,157040.0,0,0,0,0,1,0,0.0
0.503,0.659,0.0,-6.829,1.0,0.0356,0.443,0.0,0.153,0.33,101.668,198947.0,0,0,0,0,0,1,0.0
0.751,0.416,1.0,-9.97,0.0,0.188,0.0413,0.0,0.132,0.324,101.962,214627.0,0,0,1,0,0,0,1.0
0.514,0.632,2.0,-6.305,1.0,0.0501,0.208,0.0132,0.115,0.31,94.569,233818.0,0,0,1,0,0,0,0.0
0.719,0.487,9.0,-6.21,0.0,0.0604,0.711,8.36e-05,0.0958,0.345,121.729,301639.0,0,0,0,1,0,0,0.0
0.428,0.656,11.0,-3.712,1.0,0.075,0.0751,0.181,0.15,0.355,79.648,218933.0,1,0,0,0,0,0,0.0
0.797,0.895,6.0,-2.978,1.0,0.0886,0.309,0.0,0.128,0.671,124.126,204760.0,0,0,1,0,0,0,1.0
0.544,0.623,11.0,-8.656,0.0,0.231,0.165,0.0,0.252,0.769,175.951,166000.0,0,0,0,0,1,0,0.0
0.795,0.616,1.0,-5.281,0.0,0.06,0.417,0.0,0.349,0.815,110.015,190453.0,0,0,1,0,0,0,1.0
0.721,0.769,6.0,-8.095,0.0,0.165,0.134,0.651,0.166,0.832,78.99,153418.0,0,0,0,0,1,0,0.0
0.81,0.336,9.0,-14.252,0.0,0.189,0.203,0.0,0.0746,0.409,130.028,234462.0,0,0,0,0,1,0,0.0
0.755,0.686,11.0,-8.09,0.0,0.157,0.00547,0.0,0.22,0.516,82.015,269867.0,0,0,0,0,1,0,0.0
0.686,0.564,5.0,-6.063,0.0,0.03,0.0599,0.0,0.0914,0.266,99.968,212429.0,0,0,1,0,0,0,1.0
0.719,0.387,10.0,-9.38,0.0,0.0643,0.891,0.0,0.114,0.17,135.064,234736.0,0,0,0,0,1,0,0.0
0.651,0.661,9.0,-11.405,1.0,0.0511,0.265,0.00313,0.106,0.489,156.371,378707.0,0,0,0,0,0,1,0.0
0.543,0.662,0.0,-10.177,1.0,0.0301,0.09,0.527,0.149,0.22,126.983,249449.0,0,0,1,0,0,0,0.0
0.503,0.808,11.0,-5.051,0.0,0.045,0.0254,0.00162,0.557,0.283,107.975,197533.0,0,0,1,0,0,0,1.0
0.495,0.609,7.0,-9.902,1.0,0.0339,0.42,0.0,0.187,0.33,135.671,257440.0,0,0,0,0,0,1,1.0
0.664,0.607,2.0,-8.822,1.0,0.113,0.23,0.0,0.164,0.541,95.958,187349.0,0,0,1,0,0,0,0.0
0.794,0.489,11.0,-11.484,1.0,0.401,0.236,2.05e-06,0.0921,0.087,123.916,288402.0,0,0,0,0,1,0,0.0
0.502,0.777,1.0,-4.627,1.0,0.0934,0.117,2.91e-06,0.0957,0.356,174.153,242069.0,0,0,0,0,1,0,0.0
0.525,0.538,11.0,-9.366,0.0,0.0783,0.14,0.117,0.095,0.802,175.953,291162.0,0,0,1,0,0,0,0.0
0.796,0.681,11.0,-4.275,1.0,0.0574,0.286,2.19e-05,0.103,0.864,90.021,279432.0,0,0,0,0,1,0,1.0
0.421,0.677,4.0,-6.183,1.0,0.0343,0.000989,9.65e-05,0.211,0.683,127.67,303587.0,0,0,0,0,0,1,1.0
0.485,0.978,1.0,-2.931,0.0,0.181,0.00479,0.00897,0.349,0.213,127.988,364286.0,1,0,0,0,0,0,0.0
0.474,0.847,2.0,-6.102,1.0,0.124,0.0508,0.0,0.966,0.535,188.206,200227.0,0,1,0,0,0,0,0.0
0.544,0.903,9.0,-5.965,1.0,0.0453,0.00215,0.842,0.312,0.0999,130.031,187798.0,1,0,0,0,0,0,0.0
0.795,0.496,0.0,-5.883,1.0,0.0722,0.108,0.0,0.0645,0.874,94.01,183000.0,1,0,0,0,0,0,1.0
0.529,0.768,7.0,-5.51,1.0,0.0566,0.00224,0.000685,0.297,0.769,127.316,210880.0,0,0,0,0,0,1,1.0
0.482,0.667,3.0,-4.446,1.0,0.0397,0.251,0.0,0.108,0.2,150.083,182571.0,1,0,0,0,0,0,0.0
0.689,0.33,2.0,-11.169,0.0,0.106,0.232,0.873,0.123,0.339,80.408,80284.0,0,0,0,0,1,0,0.0
0.589,0.797,1.0,-9.139,1.0,0.053,0.0602,0.0,0.171,0.932,188.014,269027.0,0,0,0,1,0,0,0.0
0.428,0.621,3.0,-5.675,0.0,0.0339,0.014,0.0,0.0906,0.271,90.025,234667.0,0,1,0,0,0,0,0.0
0.58,0.916,3.0,-4.358,0.0,0.0387,0.000297,0.0259,0.126,0.683,118.004,305907.0,0,0,0,0,0,1,0.0
0.595,0.792,1.0,-4.037,0.0,0.0675,0.0023,0.0007,0.182,0.338,130.035,186462.0,0,0,0,0,1,0,0.0
0.561,0.859,4.0,-7.556,1.0,0.0515,0.0145,0.000933,0.065,0.554,150.03,158453.0,0,0,1,0,0,0,0.0
0.521,0.81,11.0,-6.347,1.0,0.0764,0.182,0.0,0.212,0.503,124.94,130580.0,1,0,0,0,0,0,0.0
0.871,0.552,4.0,-4.953,0.0,0.0509,0.128,0.0,0.272,0.27,141.973,273087.0,0,0,0,0,1,0,1.0
0.277,0.693,1.0,-12.805,1.0,0.0421,1.47e-06,0.746,0.0479,0.102,144.596,245034.0,0,0,0,0,0,1,0.0
0.56,0.869,6.0,-4.587,0.0,0.0622,0.00214,4.06e-06,0.304,0.177,134.934,189333.0,1,0,0,0,0,0,1.0
0.804,0.372,11.0,-10.453,0.0,0.243,0.495,0.891,0.0944,0.591,166.115,161928.0,0,0,0,0,1,0,0.0
0.693,0.823,5.0,-3.761,1.0,0.0726,0.0932,0.0,0.328,0.741,87.904,196093.0,0,0,0,0,0,1,0.0
0.636,0.535,8.0,-8.021,0.0,0.0366,0.329,0.0006,0.136,0.197,159.825,171363.0,0,0,0,0,1,0,0.0
0.577,0.892,8.0,-5.121,0.0,0.0675,0.016,6.39e-05,0.299,0.454,118.096,214560.0,0,0,1,0,0,0,0.0
0.57,0.888,1.0,-6.312,1.0,0.0572,0.000126,0.000149,0.138,0.679,139.006,203293.0,1,0,0,0,0,0,0.0
0.531,0.834,2.0,-3.944,1.0,0.052,0.277,0.0,0.131,0.526,142.026,247640.0,0,1,0,0,0,0,1.0
0.755,0.605,11.0,-6.449,0.0,0.0468,0.0226,5.7e-06,0.0483,0.454,97.988,178776.0,0,0,1,0,0,0,1.0
0.729,0.894,5.0,-3.494,1.0,0.0397,0.00205,0.021,0.128,0.832,124.992,263973.0,0,1,0,0,0,0,1.0
0.571,0.986,11.0,-5.572,1.0,0.0516,0.000326,0.913,0.0659,0.267,122.994,156098.0,1,0,0,0,0,0,0.0
0.683,0.898,2.0,-5.332,1.0,0.0828,0.226,0.0,0.054,0.96,171.956,178341.0,0,1,0,0,0,0,0.0
0.608,0.94,4.0,-4.625,0.0,0.232,0.626,0.0,0.816,0.601,102.686,292093.0,0,0,0,0,0,1,0.0
0.663,0.713,7.0,-6.647,0.0,0.112,0.0353,7.68e-06,0.0843,0.69,101.965,197933.0,0,0,1,0,0,0,1.0
0.794,0.534,8.0,-6.47,0.0,0.131,0.885,5.18e-05,0.314,0.547,91.871,162377.0,0,0,0,1,0,0,0.0
0.79,0.608,6.0,-7.151,1.0,0.0363,0.522,0.00491,0.193,0.958,94.166,282600.0,0,0,0,1,0,0,0.0
0.731,0.221,6.0,-17.946,1.0,0.049,0.938,0.00785,0.189,0.445,100.982,155821.0,0,0,1,0,0,0,0.0
0.797,0.802,5.0,-4.797,0.0,0.118,0.353,0.000733,0.156,0.637,108.048,162173.0,0,0,0,0,1,0,0.0
0.82,0.464,11.0,-8.45,1.0,0.0481,0.156,0.0,0.101,0.872,109.374,207307.0,0,0,0,1,0,0,0.0
0.768,0.856,2.0,-4.989,1.0,0.0445,0.014,4.11e-06,0.114,0.234,127.973,281500.0,0,1,0,0,0,0,0.0
0.774,0.39,1.0,-9.964,1.0,0.177,0.085,0.00348,0.203,0.164,142.069,283200.0,0,0,0,1,0,0,0.0
0.547,0.724,9.0,-6.818,1.0,0.0441,0.327,1.3e-06,0.108,0.806,120.357,383733.0,0,0,0,1,0,0,0.0
0.384,0.846,7.0,-5.591,1.0,0.0365,0.151,7.73e-05,0.0913,0.272,90.172,275693.0,0,0,0,0,0,1,0.0
0.407,0.697,11.0,-5.612,1.0,0.342,0.375,5.07e-06,0.125,0.632,179.681,162864.0,0,0,1,0,0,0,1.0
0.616,0.243,9.0,-13.975,1.0,0.103,0.284,0.149,0.264,0.56,183.948,200223.0,0,0,0,1,0,0,0.0
0.542,0.49,9.0,-7.455,0.0,0.0276,0.363,0.0,0.108,0.24,114.041,221640.0,0,0,1,0,0,0,1.0
0.841,0.867,6.0,-6.228,1.0,0.127,0.0146,0.602,0.0651,0.498,107.995,193345.0,0,1,0,0,0,0,0.0
0.787,0.388,6.0,-9.429,0.0,0.114,0.33,4.63e-05,0.0994,0.494,142.0,177723.0,0,0,0,0,1,0,0.0
0.911,0.738,0.0,-9.471,0.0,0.0977,0.423,0.739,0.149,0.906,130.037,228787.0,1,0,0,0,0,0,0.0
0.443,0.955,8.0,-8.066,1.0,0.0741,0.0222,0.361,0.297,0.333,123.423,273600.0,0,0,0,0,0,1,0.0
0.385,0.721,11.0,-6.329,1.0,0.0594,0.271,0.0,0.204,0.48,75.118,147242.0,1,0,0,0,0,0,0.0
0.706,0.558,2.0,-7.237,0.0,0.0593,0.146,0.0,0.118,0.227,110.443,223253.0,0,1,0,0,0,0,1.0
0.546,0.911,6.0,-4.801,1.0,0.062,0.0008,7.73e-05,0.131,0.757,76.008,216515.0,0,0,0,0,0,1,0.0
0.637,0.682,11.0,-11.625,1.0,0.0366,0.0112,0.0234,0.0473,0.714,129.983,224907.0,0,0,0,0,0,1,0.0
0.659,0.929,9.0,-6.331,1.0,0.0418,0.00107,0.648,0.35,0.118,128.006,185680.0,1,0,0,0,0,0,0.0
0.504,0.847,7.0,-6.81,0.0,0.0442,0.00434,0.0,0.816,0.28,127.854,211890.0,1,0,0,0,0,0,0.0
0.767,0.593,7.0,-7.903,1.0,0.198,0.256,0.0,0.109,0.23,142.972,174707.0,0,0,0,0,1,0,0.0
0.79,0.879,1.0,-6.503,1.0,0.215,0.089,0.000395,0.0991,0.797,100.014,135600.0,0,1,0,0,0,0,0.0
0.765,0.906,8.0,-2.097,0.0,0.0965,0.125,0.0,0.423,0.95,96.071,184558.0,0,1,0,0,0,0,1.0
0.705,0.695,6.0,-4.616,1.0,0.0327,0.0697,0.0,0.234,0.678,106.031,172127.0,1,0,0,0,0,0,0.0
0.543,0.796,2.0,-5.994,1.0,0.0354,0.339,4.2e-05,0.469,0.714,114.515,212493.0,0,0,0,0,0,1,0.0
0.801,0.951,7.0,-3.383,1.0,0.306,0.0503,0.0,0.163,0.582,95.06,214747.0,0,0,0,0,1,0,0.0
0.645,0.686,9.0,-7.656,0.0,0.107,0.0024,0.594,0.536,0.0374,129.906,156677.0,1,0,0,0,0,0,0.0
0.284,0.875,11.0,-6.069,0.0,0.0422,0.00752,0.000461,0.402,0.595,75.009,340907.0,0,0,0,0,0,1,1.0
0.601,0.794,7.0,-5.844,0.0,0.0671,0.00987,1.36e-06,0.388,0.244,114.066,217467.0,0,0,1,0,0,0,1.0
0.59,0.531,3.0,-6.828,0.0,0.0326,0.0704,3.01e-06,0.0623,0.266,75.114,262521.0,0,0,0,0,1,0,0.0
0.837,0.636,1.0,-7.643,1.0,0.086,0.0395,0.00125,0.342,0.274,145.972,288624.0,0,0,0,0,1,0,1.0
0.697,0.911,7.0,-6.196,1.0,0.0294,0.0071,0.0316,0.219,0.935,118.339,256400.0,0,0,0,0,0,1,0.0
0.606,0.817,0.0,-5.666,1.0,0.0331,0.0171,0.258,0.137,0.369,129.999,188960.0,0,0,0,0,0,1,0.0
0.531,0.937,6.0,-5.932,1.0,0.0399,0.00493,7.31e-06,0.135,0.135,121.986,339107.0,0,0,1,0,0,0,0.0
0.45,0.906,6.0,-3.929,0.0,0.0439,3.67e-05,0.283,0.35,0.305,105.028,265000.0,0,0,0,0,0,1,0.0
0.576,0.85,8.0,-3.653,0.0,0.117,0.309,0.0,0.341,0.18,142.012,226613.0,1,0,0,0,0,0,0.0
0.578,0.744,2.0,-9.207,1.0,0.054,0.00783,0.000333,0.0464,0.531,180.323,302093.0,0,0,0,1,0,0,0.0
0.889,0.416,0.0,-9.546,1.0,0.0443,0.606,6.97e-06,0.143,0.452,115.989,167507.0,0,0,1,0,0,0,0.0
0.583,0.732,11.0,-5.728,0.0,0.0457,0.00312,9.86e-06,0.269,0.276,145.992,213428.0,0,0,1,0,0,0,1.0
0.795,0.76,6.0,-7.601,1.0,0.0409,0.000179,0.0145,0.0533,0.328,123.991,408393.0,1,0,0,0,0,0,0.0
0.548,0.715,0.0,-6.798,1.0,0.0511,0.143,2.21e-06,0.218,0.393,159.924,176975.0,0,0,1,0,0,0,0.0
0.694,0.838,1.0,-6.942,1.0,0.0465,0.271,0.00326,0.612,0.809,109.976,256493.0,0,0,0,0,0,1,0.0
0.845,0.76,1.0,-6.008,0.0,0.362,0.209,0.0,0.105,0.516,101.91,145547.0,0,0,0,0,1,0,0.0
0.771,0.636,7.0,-4.52,1.0,0.217,0.115,0.0,0.217,0.741,99.985,120959.0,0,0,0,0,1,0,1.0
0.817,0.504,4.0,-13.482,0.0,0.043,0.169,0.0062,0.0292,0.895,108.752,296360.0,0,0,0,1,0,0,0.0
0.705,0.632,5.0,-3.561,1.0,0.0375,0.197,4.64e-06,0.158,0.502,99.957,167144.0,1,0,0,0,0,0,0.0
0.31,0.741,6.0,-5.137,1.0,0.0366,0.000406,9.75e-05,0.107,0.289,120.065,217333.0,0,0,1,0,0,0,0.0
0.661,0.796,7.0,-4.776,1.0,0.0833,0.0347,0.0,0.396,0.657,87.982,210867.0,0,0,0,1,0,0,0.0
0.422,0.546,9.0,-8.155,0.0,0.249,0.844,0.0,0.108,0.385,74.741,262213.0,0,0,0,1,0,0,0.0
0.828,0.932,0.0,-5.933,1.0,0.141,0.0532,0.106,0.209,0.576,123.045,189268.0,1,0,0,0,0,0,0.0
0.741,0.733,1.0,-4.572,0.0,0.0367,0.143,0.0,0.103,0.549,125.962,175099.0,1,0,0,0,0,0,0.0
0.72,0.672,7.0,-5.968,1.0,0.0546,0.0281,2.05e-06,0.15,0.315,97.033,183093.0,0,0,1,0,0,0,1.0
0.853,0.783,11.0,-6.33,0.0,0.198,0.00162,0.191,0.359,0.367,94.074,217573.0,0,1,0,0,0,0,0.0
0.779,0.8,0.0,-11.338,1.0,0.049,0.00213,0.9,0.0823,0.148,127.005,424252.0,1,0,0,0,0,0,0.0
0.505,0.784,8.0,-4.587,0.0,0.0372,0.00541,0.000647,0.0865,0.395,77.452,168774.0,0,0,0,0,1,0,0.0
0.375,0.895,8.0,-3.846,1.0,0.0605,0.0221,0.000244,0.661,0.67,172.129,317078.0,0,0,0,0,0,1,0.0
0.515,0.43,7.0,-9.935,1.0,0.0369,0.0102,0.000141,0.129,0.104,91.841,238640.0,0,0,0,0,0,1,0.0
0.705,0.718,9.0,-4.388,1.0,0.149,0.277,0.000466,0.0524,0.562,119.988,243565.0,0,0,1,0,0,0,1.0
0.709,0.589,8.0,-7.776,0.0,0.0433,0.0507,0.0,0.0585,0.58,133.922,278067.0,0,0,0,0,1,0,0.0
0.772,0.765,7.0,-4.576,0.0,0.066,0.0961,0.0,0.107,0.392,143.979,280646.0,0,1,0,0,0,0,1.0
0.805,0.958,0.0,-5.913,1.0,0.0505,0.11,0.834,0.236,0.921,123.026,181463.0,1,0,0,0,0,0,0.0
0.572,0.839,2.0,-3.865,1.0,0.0397,0.0721,1.74e-06,0.197,0.516,126.029,232533.0,1,0,0,0,0,0,0.0
0.486,0.855,3.0,-4.493,0.0,0.0497,0.000452,0.00146,0.249,0.151,129.9,105219.0,0,0,1,0,0,0,0.0
0.834,0.685,9.0,-8.175,1.0,0.161,0.0944,0.000306,0.237,0.922,82.055,269080.0,0,1,0,0,0,0,0.0
